pair_id,original_drug_id,original_drug_name,side,atc_code,alternative_drug_id,alternative_drug_name,source_url,scraped_at
981256,DDInter1055,Levofloxacin,A,C07F; C10B,DDInter79,Amlodipine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter85,Amphotericin B,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter86,Amphotericin B (cholesteryl sulfate),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter87,Amphotericin B (lipid complex),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter88,Amphotericin B (liposomal),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter99,Anistreplase,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter105,Antithrombin III human,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter108,Apixaban,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter117,Argatroban,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C07F,DDInter130,Atenolol,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter133,Atorvastatin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter200,Betrixaban,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C07F,DDInter216,Bisoprolol,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter217,Bivalirudin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter258,Butorphanol,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter283,Cangrelor,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter286,Caplacizumab,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C07F,DDInter305,Carvedilol,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter356,Chlorhexidine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter413,Clopidogrel,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter416,Clotrimazole,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter429,Codeine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter470,Dalteparin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter471,Danaparoid,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter491,Defibrotide,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter505,Desirudin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter514,Dexamethasone (nasal),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter515,Dexamethasone (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter516,Dexamethasone (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter531,Dezocine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter556,Dihydrocodeine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter573,Dipyridamole,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter598,Doxycycline,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter599,Doxycycline (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter605,Drotrecogin alfa,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter621,Edoxaban,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter645,Enoxaparin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter652,Epinephrine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter653,Epinephrine (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter654,Epinephrine (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter657,Epoprostenol,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter659,Eptifibatide,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter707,Ezetimibe,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C07F,DDInter716,Felodipine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter718,Fenofibrate,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter722,Fentanyl,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter775,Fondaparinux,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter856,Heparin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter857,Heparin (flush),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter886,Hydrocortisone (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter887,Hydrocortisone (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter890,Hydromorphone,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter908,Iloprost,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter916,Indapamide,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1037,Lepirudin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter1079,Lisinopril,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter1098,Lovastatin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter1150,Meperidine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02B,DDInter1179,Methoxyflurane,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C07F,DDInter1200,Metoprolol,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1209,Miconazole,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1210,Miconazole (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1224,Minocycline,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1225,Minocycline (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter1244,Morphine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter1245,Morphine (liposomal),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter1257,Nalbuphine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter1262,Naloxone,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C07F,DDInter1271,Nebivolol,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1277,Neomycin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1278,Neomycin (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter1286,Niacin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C07F,DDInter1291,Nifedipine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter1344,Opium,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter1366,Oxycodone,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1373,Oxyquinoline (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter1421,Pentazocine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter1431,Perindopril,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1508,Prasugrel,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter1509,Pravastatin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1514,Prednisolone (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C07F,DDInter1539,Propranolol,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1542,Protein C,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter1565,Ramipril,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1585,Reteplase,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1609,Rivaroxaban,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter1622,Rosuvastatin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02B,DDInter1634,Salicylic acid (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1656,Selexipag,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter1675,Simvastatin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1712,Streptokinase,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02A,DDInter1746,Tapentadol,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1764,Tenecteplase,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1783,Tetracycline,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1784,Tetracycline (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1802,Ticagrelor,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1804,Ticlopidine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1812,Tinzaparin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1818,Tirofiban,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1852,Treprostinil,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1856,Triamcinolone (nasal),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1857,Triamcinolone (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,A01A,DDInter1858,Triamcinolone (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1905,Urokinase,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,C10B,DDInter1915,Valsartan,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,B01A,DDInter1945,Vorapaxar,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter1055,Levofloxacin,A,N02B,DDInter1960,Ziconotide,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter26,Acyclovir (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter189,Benzylpenicillin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter190,Benzylpenicillin (potassium),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter191,Benzylpenicillin (sodium),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter352,Chloramphenicol (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter353,Chloramphenicol (otic),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter774,Fomivirsen (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter816,Gentamicin (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,A02B; J01R,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1277,Neomycin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1278,Neomycin (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1374,Oxytetracycline,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1489,Polymyxin B,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,A02B,DDInter1569,Ranitidine (bismuth citrate),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1583,Resorcinol (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1591,Rifamycin,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,J01R,DDInter1649,Secnidazole,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1720,Sulfacetamide (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1723,Sulfamethizole,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1727,Sulfisoxazole,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,A02B; J01R; S01A,DDInter1784,Tetracycline (topical),https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,A02B; J01R,DDInter1811,Tinidazole,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981256,DDInter20,Acetylsalicylic acid,B,S01A,DDInter1868,Trifluridine,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981261,DDInter1095,Losartan,A,C09D,DDInter1630,Sacubitril,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,B01A,DDInter6,Abciximab,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,B01A,DDInter56,Alteplase,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,A01A,DDInter86,Amphotericin B (cholesteryl sulfate),https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,A01A,DDInter87,Amphotericin B (lipid complex),https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,A01A,DDInter88,Amphotericin B (liposomal),https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,B01A,DDInter99,Anistreplase,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,B01A,DDInter105,Antithrombin III human,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,B01A,DDInter108,Apixaban,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,B01A,DDInter117,Argatroban,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,B01A,DDInter200,Betrixaban,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981261,DDInter20,Acetylsalicylic acid,B,B01A,DDInter217,Bivalirudin,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
